utt_id,wav_path,word_index,word_text,t_start,t_end,duration,ipa_canonical,mfa_phones,asr_phones
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,3,neugriechisch,1.740,2.610,0.870,n ɔø ɡ ɾ iː ç ɪ ʃ,spn,a n oː ɡ r ɪ s ɪ ʃ oː
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,4,lernen,2.610,2.940,0.330,l ɛ ɾ n ə n,l ɛ ɐ n n̩,a m
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,5,weil,2.940,3.050,0.110,v aɪ l,v aj l,b a
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,6,meine,3.050,3.240,0.190,m aɪ n ə,m aj n ə,m a n
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,7,schwester,3.240,3.640,0.400,ʃ v ɛ s t ɜ,ʃ v ɛ s t ɐ,ʃ v ɛ s t ɛ
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,8,in,3.640,3.800,0.160, ɪ n,ɪ n,
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,9,griechenland,3.800,4.470,0.670,ɡ ɾ iː ç ə n l a n t,ɡ ʁ iː ç ə n l a n t,t əɪ ç ə n n a n
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,10,wohnt,4.470,4.830,0.360,v oː n t,v oː n t,oː m t
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,0,das,1.410,1.550,0.140,d a s,d aː s,a z
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,1,ist,1.550,1.680,0.130, ɪ s t,ɪ s t,s
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,2,eine,1.680,1.860,0.180, aɪ n ə,aj n ə,a n
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,3,frage,1.860,2.240,0.380,f r ɑː ɡ ə,f ʁ aː ɡ ə,s f a h d i
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,4,die,2.240,2.330,0.090,d iː,d iː,
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,5,ich,2.330,2.530,0.200, ɪ ç,ɪ ç,e̞
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,6,unmöglich,2.530,3.200,0.670, ʊ n m øː k l ɪ ç,ʊ n m øː k l ɪ ç,ʊ n øː k t ɪ
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,7,beantworten,3.200,3.820,0.620,b ə a n t v ɔ ɾ t ə n,b ə a n t v ɔ ʁ tʰ n̩,b a n t v ɔ d ə
71327,C:\PY\pronuncise_research\mfa_corpus_german\71327.wav,8,kann,3.820,4.150,0.330,k a n,kʰ a n,k a m
71328,C:\PY\pronuncise_research\mfa_corpus_german\71328.wav,0,ich,0.870,1.020,0.150, ɪ ç,ɪ ç,i
71328,C:\PY\pronuncise_research\mfa_corpus_german\71328.wav,1,bin,1.020,1.160,0.140,b ɪ n,b ɪ n,
71328,C:\PY\pronuncise_research\mfa_corpus_german\71328.wav,2,sehr,1.160,1.390,0.230,z eː ɾ,z eː ɐ,s iɛ5
71328,C:\PY\pronuncise_research\mfa_corpus_german\71328.wav,3,skeptisch,1.390,2.190,0.800,s k ɛ p t ɪ ʃ,s c ɛ p tʰ ɪ ʃ,z k æ p t ɪ v z
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,0,ich,1.020,1.230,0.210, ɪ ç,ɪ ç,l iː s
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,1,mag,1.230,1.500,0.270,m ɑː k,m aː k,m a k
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,2,am,1.500,1.630,0.130, a m,a m,a m
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,3,liebsten,1.630,2.080,0.450,l iː b s t ə n,l iː p s t n̩,l iː p s n
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,4,den,2.080,2.260,0.180,d eː n,d eː n,d n
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,5,herbst,2.260,3.030,0.770,h ɛ ɾ p s t,h ɛ ʁ p s t,h a p s t
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,6,weil,3.370,3.570,0.200,v aɪ l,v aj l,p a
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,7,sich,3.570,3.700,0.130,z ɪ ç,z ɪ ç,i s
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,8,dann,3.700,3.880,0.180,d a n,d a n,t a
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,9,alles,3.880,4.460,0.580, a l ə s,a l ə s,a l u s
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,10,ein,4.600,4.750,0.150, aɪ n,aj n,a
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,11,bisschen,4.750,5.070,0.320,b ɪ s ç ə n,b ɪ s ç ə n,b a s
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,12,zurück,5.070,5.430,0.360,ts uː r ʏ k,ts ʊ ʁ ʏ k,s u p ə l k
71329,C:\PY\pronuncise_research\mfa_corpus_german\71329.wav,13,faltet,5.430,6.090,0.660,f a l t ə t,f a l tʰ ə t,f aɪ t ə d
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,0,ich,1.180,1.320,0.140, ɪ ç,ɪ ç,i
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,1,mache,1.320,1.540,0.220,m a x ə,m a x ə,m a ħ
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,2,nicht,1.540,1.830,0.290,n ɪ ç t,n ɪ ç t,m i s
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,3,gerne,1.830,2.150,0.320,ɡ ɛ ɾ n ə,ɟ ɛ ʁ n ə,k aː n
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,4,sport,2.150,2.580,0.430,ʃ p ɔ ɾ t,ʃ p ɔ ɐ t,ʃ p ɑ d
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,5,aber,2.580,2.810,0.230, ɑː b ɜ,a b ɐ,a b ɑ
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,6,wenn,2.810,2.940,0.130,v ɛ n,v ɛ n,
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,7,ich,2.940,3.130,0.190, ɪ ç,ɪ ç,s a
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,8,einen,3.130,3.400,0.270, aɪ n ə n,aj n n̩,a n
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,9,machen,3.400,3.770,0.370,m a x ə n,m a x ə n,b a k ə n
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,10,würde,3.770,4.040,0.270,v ʏ ɾ d ə,v ʏ ʁ d ə,oː t e
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,11,dann,4.040,4.240,0.200,d a n,d a n,a n
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,12,wäre,4.240,4.360,0.120,v ɛː r ə,v eː ʁ ə,a
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,13,es,4.400,4.570,0.170, ɛ s,ɛ s,s
71330,C:\PY\pronuncise_research\mfa_corpus_german\71330.wav,14,tanzen,4.570,5.220,0.650,t a n ts ə n,tʰ a n ts ə n,t a m s ə n
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,0,ich,1.020,1.210,0.190, ɪ ç,ɪ ç,iː
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,1,persönlich,1.210,1.770,0.560,p ɛ ɾ z øː n l ɪ ç,pʰ ɛ ɐ z øː n l ɪ ç,p a z uː n i ʃ
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,2,fahre,1.770,2.020,0.250,f ɑː r ə,f aː ʁ ə,ɑu5 k
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,3,am,2.020,2.160,0.140, a m,a m,a n
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,4,liebsten,2.160,2.690,0.530,l iː b s t ə n,l iː p s t n̩,i b s n a
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,5,ans,2.690,2.980,0.290, a n s,aː ɛ n ɛ s,a n t
71331,C:\PY\pronuncise_research\mfa_corpus_german\71331.wav,6,meer,2.980,3.380,0.400,m eː ɾ,m eː ɐ,m i a
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,0,ich,1.490,1.720,0.230, ɪ ç,ɪ ç,a ʃ
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,1,würde,1.720,1.960,0.240,v ʏ ɾ d ə,v ʏ ʁ d ə,ɑ d e
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,2,gerne,1.960,2.300,0.340,ɡ ɛ ɾ n ə,ɟ ɛ ʁ n ə,ɡ a n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,3,in,2.300,2.400,0.100, ɪ n,ɪ n,
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,4,das,2.400,2.580,0.180,d a s,d aː s,s
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,5,england,2.580,3.090,0.510, ɛ ŋ l a n t,ɛ ŋ l a n t,ɪ ŋ ɡ l ʌ n d
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,6,von,3.090,3.340,0.250,f ɔ n,f ɔ n,f n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,7,jane,3.340,3.680,0.340,j ɑː n ə,j aː n ə,ts. ei5 n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,8,austen,3.680,4.310,0.630, aʊ s t ə n,aw s t ə n,ɑː s t ə
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,9,reisen,4.700,5.180,0.480,r aɪ z ə n,ʁ aj z ə n,aɪ z ə n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,10,weil,5.210,5.370,0.160,v aɪ l,v aj l,a
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,11,ich,5.370,5.610,0.240, ɪ ç,ɪ ç,s
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,12,ihre,6.380,6.520,0.140, iː r ə,iː ʁ ə,l a
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,13,bücher,6.520,7.080,0.560,b yː ç ɜ,b yː ç ɐ,i ʃ a
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,14,sehr,7.080,7.360,0.280,z eː ɾ,z eː ɐ,z i
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,15,liebe,7.360,7.730,0.370,l iː b ə,l iː b ə,d i b
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,16,und,7.730,8.110,0.380, ʊ n t,ʊ n t,a n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,17,mal,8.110,8.310,0.200,m ɑː l,m a,m aː
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,18,erfahren,8.310,9.000,0.690, ɛ ɾ f ɑː r ə n,ɛ ɐ f aː ɐ n,a f aː ɣ a n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,19,möchte,9.000,9.420,0.420,m œ ç t ə,m œ ç tʰ ə,a s t a
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,20,wie,10.070,10.330,0.260,v iː,v iː,v i
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,21,sehr,10.330,10.570,0.240,z eː ɾ,z eː ɐ,z i
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,22,die,10.570,10.720,0.150,d iː,d ɪ,d
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,23,eigentlich,10.720,11.220,0.500, aɪ ɡ ə n t l ɪ ç,aj n t l ɪ ç,a ŋ k ə s
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,24,mit,11.220,11.400,0.180,m ɪ t,m ɪ t,m a t
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,25,der,11.400,11.620,0.220,d ɛ ɾ,d eː ʁ,
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,26,damaligen,11.910,12.500,0.590,d ɑ m a l ɪ ɡ ə n,d a m aː l ɪ ɡ n̩,d a m a l iː ɡ ə n
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,27,zeit,12.500,12.840,0.340,ts aɪ t,ts aj t,s ai5
71332,C:\PY\pronuncise_research\mfa_corpus_german\71332.wav,28,übereinstimmen,12.840,13.760,0.920, yː b ɜ aɪ n ʃ t ɪ m ə n,yː b ɐ aj n ʃ t ɪ m ə n,uː b ɜ aɪ n ʃ t ɪ m
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,0,ich,1.210,1.350,0.140, ɪ ç,ɪ ç,
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,1,trage,1.350,2.030,0.680,t ɾ ɑː ɡ ə,t ʁ aː ɡ ə,s a t a ɡ ə
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,2,sehr,2.030,2.290,0.260,z eː ɾ,z eː ɐ,z i
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,3,gerne,2.290,2.640,0.350,ɡ ɛ ɾ n ə,ɟ ɛ ʁ n ə,ɡ a n ɛ
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,4,kleider,2.640,3.090,0.450,k l aɪ d ɜ,k l aj d ɐ,s aɪ t ɑ
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,5,aus,3.090,3.360,0.270, aʊ s,aw s,a s
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,6,guten,3.360,3.720,0.360,ɡ uː t ə n,ɡ uː tʰ n̩,uː t
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,7,webstoffen,3.720,4.690,0.970,v ɛ p s t ɔ f ə n,spn,v ɪ ç p ʃ t ɑː s ə n
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,8,weil,4.830,4.970,0.140,v aɪ l,v aj l,a
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,9,ich,4.970,5.110,0.140, ɪ ç,ɪ ç,a s
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,10,es,5.110,5.250,0.140, ɛ s,ə s,a s
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,11,einfach,5.250,5.530,0.280, aɪ n f a x,aj n f a x,a n t ɑ
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,12,schön,5.530,5.900,0.370,ʃ øː n,ʃ øː n,s. i.5 n
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,13,finde,5.900,6.330,0.430,f ɪ n d ə,f ɪ n d ə,s a n
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,14,wenn,6.930,7.260,0.330,v ɛ n,v ɛ n,b ɛ n
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,15,dinge,7.260,7.510,0.250,d ɪ ŋ ə,d ɪ ŋ ə,t i n a
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,16,des,7.510,7.700,0.190,d ɛ s,d ə s,t a s
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,17,alltags,7.700,8.400,0.700, a l t ɑː k s,a l tʰ aː k s,aɪ l t a k s
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,18,sorgfältig,8.400,9.140,0.740,z ɔ ɾ k f ɛ l t ɪ ç,z ɔ ɐ k f ɛ l tʰ ɪ ç,ɔ k s ɛ l t ɪ ç
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,19,hergestellt,9.140,9.820,0.680,h ɛ ɾ ɡ ɛ ʃ t ɛ l t,h eː ɐ ɡ ə ʃ t ɛ l t,ɛ ɡ ə s t ɛ l t
71333,C:\PY\pronuncise_research\mfa_corpus_german\71333.wav,20,werden,9.820,10.250,0.430,v ɛ ɾ d ə n,v eː ɐ d ə n,l a n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,0,ich,1.690,1.850,0.160, ɪ ç,ɪ ç,iː
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,1,mag,1.850,2.140,0.290,m ɑː k,m aː k,m a k
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,2,sehr,2.140,2.650,0.510,z eː ɾ,z eː ɐ,s i
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,3,gerne,2.650,3.390,0.740,ɡ ɛ ɾ n ə,ɟ ɛ ɐ n ə,ɡ a n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,4,regen,3.660,4.060,0.400,r eː ɡ ə n,ʁ eː ɡ n̩,a h iː ɡ
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,5,und,4.890,5.030,0.140, ʊ n t,ʊ n t,
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,6,zwar,5.030,5.190,0.160,ts v ɑː ɾ,ts v aː ɐ,a
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,7,deswegen,5.190,6.140,0.950,d ɛ s v eː ɡ ə n,d ɛ s v eː ɡ ə n,d a s v iː n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,8,weil,6.230,6.390,0.160,v aɪ l,v aj l,a n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,9,er,6.390,6.470,0.080, ɛ ɾ,ɛ ʁ,a
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,10,einen,6.470,6.650,0.180, aɪ n ə n,aj n n̩,a n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,11,dazu,6.650,6.950,0.300,d ɑː ts uː,d a ts uː,a ts
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,12,bringt,6.950,7.370,0.420,b ɾ ɪ ŋ t,b ʁ ɪ ŋ t,l i n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,13,drinnen,7.370,7.720,0.350,d ɾ ɪ n ə n,d ʁ ɪ n n̩,r i n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,14,zu,7.720,7.880,0.160,ts uː,ts uː,s ə5
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,15,bleiben,7.880,8.440,0.560,b l aɪ b ə n,b l aj b n̩,p l aɪ m uː
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,16,und,8.440,8.590,0.150, ʊ n t,ʊ n t,a n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,17,trotzdem,8.590,9.100,0.510,t ɾ ɔ ts d eː m,t ʁ ɔ ts d eː m,a ə
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,18,das,9.100,9.310,0.210,d a s,d aː s,b a s t
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,19,draußen,9.310,9.750,0.440,d ɾ aʊ s ə n,spn,aʊ s ə
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,20,präsent,9.750,10.320,0.570,p ɾ ɛː z ɛ n t,p ʁ ɛ z ɛ n t,p r ʌ z ɛ n
71334,C:\PY\pronuncise_research\mfa_corpus_german\71334.wav,21,macht,10.320,10.720,0.400,m a x t,m a x t,a x t
